Gene.ID	ensembl_gene_id	position	hgnc_symbol	percentage_gc_content	gene.length
ENSG00000260433.1	ENSG00000260433	1		33.61	1037
ENSG00000242945.2	ENSG00000242945	2	RPL29P32	52.97	472
ENSG00000221058.1	ENSG00000221058	1	NA	NA	NA
ENSG00000264296.1	ENSG00000264296	1		41.8	445
ENSG00000134046.11	ENSG00000134046	11	MBD2	39.24	5810
ENSG00000207233.1	ENSG00000207233	1	SNORA37	54.26	129
ENSG00000277324.1	ENSG00000277324	1		51.28	1683
ENSG00000101751.10	ENSG00000101751	10	POLI	36.47	9471
ENSG00000174448.8	ENSG00000174448	8	STARD6	37.92	1862
ENSG00000166845.13	ENSG00000166845	13	C18orf54	34.77	6062
ENSG00000264350.1	ENSG00000264350	1	SNRPGP2	39.82	226
ENSG00000264564.1	ENSG00000264564	1		39.23	130
ENSG00000267428.1	ENSG00000267428	1		38.11	307
ENSG00000178690.2	ENSG00000178690	2	DYNAP	36.3	2137
ENSG00000041353.9	ENSG00000041353	9	RAB27B	37.74	7432
ENSG00000267524.1	ENSG00000267524	1	RPSAP57	52.28	832
ENSG00000267311.1	ENSG00000267311	1		38.36	1100
ENSG00000267112.1	ENSG00000267112	1		35.21	567
ENSG00000166510.13	ENSG00000166510	13	CCDC68	39.77	5180
ENSG00000267647.1	ENSG00000267647	1	MAP1LC3P	39.39	330
ENSG00000264804.1	ENSG00000264804	1	NA	NA	NA
ENSG00000267013.5	ENSG00000267013	5		40.22	3170
ENSG00000252437.1	ENSG00000252437	1	RNA5SP459	53	100
ENSG00000196628.13	ENSG00000196628	13	TCF4	37.78	27961
ENSG00000267028.1	ENSG00000267028	1	TCF4-AS1	38.19	396
ENSG00000264571.1	ENSG00000264571	1	MIR4529	51.28	78
ENSG00000267402.1	ENSG00000267402	1	TCF4-AS2	34.16	445
ENSG00000242320.2	ENSG00000242320	2	RPL21P126	42.89	478
ENSG00000267284.1	ENSG00000267284	1		39.1	1231
ENSG00000267325.1	ENSG00000267325	1	LINC01415	43.02	4134
ENSG00000267172.1	ENSG00000267172	1		37.06	2593
ENSG00000260930.1	ENSG00000260930	1	LINC01416	38.75	2310
ENSG00000267327.1	ENSG00000267327	1		37.83	949
ENSG00000206129.3	ENSG00000206129	3		38.79	3011
ENSG00000267057.5	ENSG00000267057	5		39.01	1248
ENSG00000267399.1	ENSG00000267399	1		40.46	552
ENSG00000201816.1	ENSG00000201816	1		50.75	201
ENSG00000267712.5	ENSG00000267712	5	LINC01539	38.83	3458
ENSG00000267732.1	ENSG00000267732	1		42.8	454
ENSG00000091164.12	ENSG00000091164	12	TXNL1	38.58	11298
ENSG00000091157.13	ENSG00000091157	13	WDR7	36.37	15694
ENSG00000206865.1	ENSG00000206865	1		45.54	101
ENSG00000267146.1	ENSG00000267146	1		39.83	581
ENSG00000212539.2	ENSG00000212539	2		46	200
ENSG00000267225.1	ENSG00000267225	1	WDR7-OT1	42.24	565
ENSG00000258609.2	ENSG00000258609	2	LINC-ROR	47.37	2603
ENSG00000267789.1	ENSG00000267789	1		46.38	522
ENSG00000228075.4	ENSG00000228075	4	BOD1L2	45.66	3239
ENSG00000267726.1	ENSG00000267726	1		40.13	478
ENSG00000202240.1	ENSG00000202240	1	RNU6-737P	42.99	107
ENSG00000177511.5	ENSG00000177511	5	ST8SIA3	41.88	12068
ENSG00000277837.1	ENSG00000277837	1		52.15	4980
ENSG00000119547.5	ENSG00000119547	5	ONECUT2	44.08	16234
ENSG00000266636.1	ENSG00000266636	1	NA	NA	NA
ENSG00000066926.10	ENSG00000066926	10	FECH	42.66	4473
ENSG00000278703.1	ENSG00000278703	1		34.3	481
ENSG00000134440.11	ENSG00000134440	11	NARS	42.81	4089
ENSG00000267040.6	ENSG00000267040	6		44.41	2397
ENSG00000267787.5	ENSG00000267787	5		42.87	2032
ENSG00000081923.10	ENSG00000081923	10	ATP8B1	42.99	6652
ENSG00000202159.1	ENSG00000202159	1	RNU6-742P	38.32	107
ENSG00000231544.3	ENSG00000231544	3	RSL24D1P11	38.49	491
ENSG00000267209.5	ENSG00000267209	5		37.11	405
ENSG00000265200.1	ENSG00000265200	1	NA	NA	NA
ENSG00000235028.3	ENSG00000235028	3	HMGN1P30	47.39	268
ENSG00000049759.16	ENSG00000049759	16	NEDD4L	43.36	17455
ENSG00000267743.5	ENSG00000267743	5		42.11	568
ENSG00000267504.1	ENSG00000267504	1		46.96	1101
ENSG00000267396.1	ENSG00000267396	1		48.52	768
ENSG00000267675.1	ENSG00000267675	1		57.29	646
ENSG00000267391.2	ENSG00000267391	2	MIR122	42.89	4521
ENSG00000207778.2	ENSG00000207778	2	MIR3591	41.1	73
ENSG00000276403.1	ENSG00000276403	1		45.52	1294
ENSG00000198796.6	ENSG00000198796	6	ALPK2	44.38	9431
ENSG00000274354.1	ENSG00000274354	1		46.98	713
ENSG00000267257.1	ENSG00000267257	1		47.39	2553
ENSG00000267579.1	ENSG00000267579	1		40.89	335
ENSG00000252284.1	ENSG00000252284	1		38.24	68
ENSG00000239659.2	ENSG00000239659	2	RPL9P31	46.17	578
ENSG00000275418.1	ENSG00000275418	1		39.88	249
ENSG00000267226.2	ENSG00000267226	2		58.21	1209
ENSG00000172175.12	ENSG00000172175	12	MALT1	38.97	10850
ENSG00000267476.1	ENSG00000267476	1		38.59	670
ENSG00000266946.1	ENSG00000266946	1	MRPL37P1	53.34	1337
ENSG00000267705.1	ENSG00000267705	1		40.52	625
ENSG00000267501.1	ENSG00000267501	1		54.39	740
ENSG00000201598.1	ENSG00000201598	1	RNU6-219P	39.25	107
ENSG00000267593.1	ENSG00000267593	1		45.24	478
ENSG00000199713.1	ENSG00000199713	1		40.3	134
ENSG00000074657.13	ENSG00000074657	13	ZNF532	43.34	11951
ENSG00000251870.1	ENSG00000251870	1	RNU2-69P	36	100
ENSG00000224367.6	ENSG00000224367	6	OACYLP	44.18	3166
ENSG00000267215.1	ENSG00000267215	1		44.67	911
ENSG00000166562.8	ENSG00000166562	8	SEC11C	43.41	4511
ENSG00000134443.9	ENSG00000134443	9	GRP	42.26	851
ENSG00000134438.9	ENSG00000134438	9	RAX	55.88	3725
ENSG00000166569.8	ENSG00000166569	8	CPLX4	41.55	3545
ENSG00000074695.5	ENSG00000074695	5	LMAN1	37.33	6767
ENSG00000267677.1	ENSG00000267677	1		41.03	417
ENSG00000183287.13	ENSG00000183287	13	CCBE1	42.77	6577
ENSG00000267000.1	ENSG00000267000	1		44.82	487
ENSG00000267061.1	ENSG00000267061	1		42.41	546
ENSG00000267269.1	ENSG00000267269	1		41.34	542
ENSG00000267774.2	ENSG00000267774	2		62.25	1081
ENSG00000273664.1	ENSG00000273664	1		42.22	424
ENSG00000221471.1	ENSG00000221471	1	NA	NA	NA
ENSG00000224161.3	ENSG00000224161	3	RPS26P54	50	348
ENSG00000267486.1	ENSG00000267486	1	GLUD1P4	42.82	418
ENSG00000267669.1	ENSG00000267669	1		43.23	1114
ENSG00000141682.11	ENSG00000141682	11	PMAIP1	39.83	2235
ENSG00000267066.1	ENSG00000267066	1		43.98	489
ENSG00000267497.1	ENSG00000267497	1	NFE2L3P1	49.21	1959
ENSG00000239398.3	ENSG00000239398	3	RN7SL342P	53.4	294
ENSG00000256704.3	ENSG00000256704	3	SDCCAG3P1	54.87	1150
ENSG00000267462.1	ENSG00000267462	1		42.01	1762
ENSG00000267742.1	ENSG00000267742	1	FAM60CP	44.88	664
ENSG00000252555.1	ENSG00000252555	1	RNU6-567P	40.19	107
ENSG00000267686.1	ENSG00000267686	1		37.6	571
ENSG00000242060.1	ENSG00000242060	1	RPS3AP49	42.03	790
ENSG00000202468.1	ENSG00000202468	1	RNU4-17P	41.13	141
ENSG00000267620.1	ENSG00000267620	1		41.1	1618
ENSG00000267401.1	ENSG00000267401	1		37.3	419
ENSG00000166603.4	ENSG00000166603	4	MC4R	43.7	1666
ENSG00000267400.1	ENSG00000267400	1		47.97	287
ENSG00000266915.1	ENSG00000266915	1	MRPS5P4	52.31	325
ENSG00000267687.1	ENSG00000267687	1		41.22	541
ENSG00000253011.1	ENSG00000253011	1	NA	NA	NA
ENSG00000267382.1	ENSG00000267382	1		34.56	1692
ENSG00000267098.1	ENSG00000267098	1		35.51	558
ENSG00000267153.1	ENSG00000267153	1	CTBP2P3	56.73	1255
ENSG00000267513.3	ENSG00000267513	3		43.75	304
ENSG00000101542.9	ENSG00000101542	9	CDH20	39.04	4119
ENSG00000206769.1	ENSG00000206769	1	RNU6-116P	41.28	109
ENSG00000243256.1	ENSG00000243256	1	RPL30P14	41.09	348
ENSG00000267316.5	ENSG00000267316	5		41.73	610
ENSG00000267279.1	ENSG00000267279	1		41.54	1199
ENSG00000267175.5	ENSG00000267175	5		41.07	1156
ENSG00000267038.1	ENSG00000267038	1		38.35	316
ENSG00000260440.2	ENSG00000260440	2	LINC01544	47.92	5168
ENSG00000176641.10	ENSG00000176641	10	RNF152	42.43	10632
ENSG00000267597.1	ENSG00000267597	1	RPIAP1	55.8	742
ENSG00000197563.9	ENSG00000197563	9	PIGN	35.76	6796
ENSG00000134444.13	ENSG00000134444	13	KIAA1468	34.63	8299
ENSG00000266900.1	ENSG00000266900	1		34.37	1603
ENSG00000267560.1	ENSG00000267560	1		38.84	637
ENSG00000141655.15	ENSG00000141655	15	TNFRSF11A	44.92	8993
ENSG00000199867.1	ENSG00000199867	1		39.22	102
ENSG00000267341.1	ENSG00000267341	1		44.93	324
ENSG00000241088.2	ENSG00000241088	2	RPL17P44	42.73	550
ENSG00000267487.1	ENSG00000267487	1		47.1	259
ENSG00000266920.1	ENSG00000266920	1	ACTBP9	58.05	1099
ENSG00000141664.9	ENSG00000141664	9	ZCCHC2	42.38	10235
ENSG00000278017.1	ENSG00000278017	1		39.31	407
ENSG00000279236.1	ENSG00000279236	1		46.82	1303
ENSG00000243549.3	ENSG00000243549	3	RN7SL705P	50.34	294
ENSG00000081913.13	ENSG00000081913	13	PHLPP1	39.47	9142
ENSG00000206746.1	ENSG00000206746	1	RNU6-142P	39.25	107
ENSG00000171791.12	ENSG00000171791	12	BCL2	42.74	11765
ENSG00000267766.1	ENSG00000267766	1		45.41	207
ENSG00000283125.1	ENSG00000283125	1		38.57	547
ENSG00000119537.15	ENSG00000119537	15	KDSR	42.29	9287
ENSG00000267390.1	ENSG00000267390	1		41.39	785
ENSG00000119541.9	ENSG00000119541	9	VPS4B	39.19	4315
ENSG00000267430.1	ENSG00000267430	1		48.83	1153
ENSG00000206075.13	ENSG00000206075	13	SERPINB5	41.84	3939
ENSG00000269989.1	ENSG00000269989	1		44.98	418
ENSG00000214318.3	ENSG00000214318	3	ATP5G1P6	52.43	412
ENSG00000166634.6	ENSG00000166634	6	SERPINB12	42.33	1278
ENSG00000197641.11	ENSG00000197641	11	SERPINB13	38.32	4535
ENSG00000206073.10	ENSG00000206073	10	SERPINB4	38	2013
ENSG00000057149.14	ENSG00000057149	14	SERPINB3	38.05	1777
ENSG00000206072.12	ENSG00000206072	12	SERPINB11	38.19	3696
ENSG00000166396.12	ENSG00000166396	12	SERPINB7	37.32	2637
ENSG00000197632.8	ENSG00000197632	8	SERPINB2	38.08	2748
ENSG00000242550.5	ENSG00000242550	5	SERPINB10	36.52	2700
ENSG00000221887.5	ENSG00000221887	5	HMSD	41.51	2920
ENSG00000166401.13	ENSG00000166401	13	SERPINB8	41.11	5868
ENSG00000237314.2	ENSG00000237314	2	RPL12P39	44.96	496
ENSG00000179676.6	ENSG00000179676	6	LINC00305	38.62	1035
ENSG00000267134.1	ENSG00000267134	1		38.2	1722
ENSG00000236392.2	ENSG00000236392	2		40.29	651
ENSG00000266952.1	ENSG00000266952	1	LINC01538	38	2408
ENSG00000275448.1	ENSG00000275448	1		45.45	198
ENSG00000280718.1	ENSG00000280718	1	NA	NA	NA
ENSG00000263863.1	ENSG00000263863	1		34.5	242
ENSG00000264131.1	ENSG00000264131	1		29.3	189
ENSG00000264232.1	ENSG00000264232	1		35.07	559
ENSG00000265217.1	ENSG00000265217	1		35.87	852
ENSG00000081138.13	ENSG00000081138	13	CDH7	35.27	14532
ENSG00000263720.1	ENSG00000263720	1		40.05	792
ENSG00000263622.1	ENSG00000263622	1		34.23	312
ENSG00000264685.1	ENSG00000264685	1	PRPF19P1	47.22	898
ENSG00000071991.8	ENSG00000071991	8	CDH19	32.3	6864
ENSG00000221536.1	ENSG00000221536	1	NA	NA	NA
ENSG00000238680.1	ENSG00000238680	1	RNU6-1037P	40.19	107
ENSG00000263354.1	ENSG00000263354	1	MIR5011	39.81	103
ENSG00000264054.1	ENSG00000264054	1	RPL31P9	35.46	141
ENSG00000281905.1	ENSG00000281905	1	NA	NA	NA
ENSG00000265936.1	ENSG00000265936	1		47.4	173
ENSG00000260578.1	ENSG00000260578	1		36.15	3176
ENSG00000171451.13	ENSG00000171451	13	DSEL	41.51	9531
ENSG00000263424.1	ENSG00000263424	1		38.85	3305
ENSG00000265533.1	ENSG00000265533	1		35.35	2991
ENSG00000264040.1	ENSG00000264040	1		43.2	331
ENSG00000263594.1	ENSG00000263594	1		35.67	288
ENSG00000265472.1	ENSG00000265472	1		50	318
ENSG00000264104.1	ENSG00000264104	1		46.17	2484
ENSG00000265555.1	ENSG00000265555	1		35.04	2149
ENSG00000265240.1	ENSG00000265240	1		47.19	1297
ENSG00000264634.1	ENSG00000264634	1		34.99	440
ENSG00000264869.1	ENSG00000264869	1		35.72	346
ENSG00000264699.1	ENSG00000264699	1		34.75	496
ENSG00000260747.1	ENSG00000260747	1		42.08	442
ENSG00000265425.1	ENSG00000265425	1		35.99	755
ENSG00000263355.1	ENSG00000263355	1	AKR1B10P2	43.58	927
ENSG00000264697.1	ENSG00000264697	1		55.84	154
ENSG00000166479.9	ENSG00000166479	9	TMX3	36.18	7637
ENSG00000150636.15	ENSG00000150636	15	CCDC102B	35.05	5805
ENSG00000276092.1	ENSG00000276092	1		40.5	479
ENSG00000263637.1	ENSG00000263637	1		37.3	302
ENSG00000207072.1	ENSG00000207072	1	RNU6-39P	43.93	107
ENSG00000264444.1	ENSG00000264444	1	SDHCP1	48.05	512
ENSG00000264472.4	ENSG00000264472	4		35.68	559
ENSG00000273584.1	ENSG00000273584	1		36.05	552
ENSG00000264236.1	ENSG00000264236	1		56.23	658
ENSG00000264705.1	ENSG00000264705	1		33.7	2074
ENSG00000278532.1	ENSG00000278532	1		34.73	524
ENSG00000206052.10	ENSG00000206052	10	DOK6	36.17	9387
ENSG00000264845.2	ENSG00000264845	2		51.53	612
ENSG00000265643.1	ENSG00000265643	1		35.14	432
ENSG00000279221.1	ENSG00000279221	1		38.8	3577
ENSG00000266840.1	ENSG00000266840	1		37.24	483
ENSG00000150637.8	ENSG00000150637	8	CD226	39.64	13638
ENSG00000176225.12	ENSG00000176225	12	RTTN	36.78	9042
ENSG00000170677.5	ENSG00000170677	5	SOCS6	39.2	5984
ENSG00000266258.1	ENSG00000266258	1		39.71	1040
ENSG00000266304.1	ENSG00000266304	1		40.96	384
ENSG00000266278.1	ENSG00000266278	1		46.2	2637
ENSG00000265698.1	ENSG00000265698	1	LARP7P3	40.65	337
ENSG00000214255.5	ENSG00000214255	5	RPS2P6	61.45	895
ENSG00000278971.1	ENSG00000278971	1		38.9	1576
ENSG00000239748.3	ENSG00000239748	3	RN7SL795P	55.67	282
ENSG00000263417.4	ENSG00000263417	4	GTSCR1	37.16	470
ENSG00000265781.1	ENSG00000265781	1		37	374
ENSG00000265639.1	ENSG00000265639	1		53.23	847
ENSG00000265484.1	ENSG00000265484	1		37.03	567
ENSG00000263733.1	ENSG00000263733	1		47.15	1018
ENSG00000260676.5	ENSG00000260676	5	LINC01541	34.15	3105
ENSG00000264388.1	ENSG00000264388	1		47.7	348
ENSG00000265946.1	ENSG00000265946	1		46.83	378
ENSG00000265352.1	ENSG00000265352	1		34.84	1101
ENSG00000260457.2	ENSG00000260457	2		34.76	613
ENSG00000265995.1	ENSG00000265995	1		34.25	287
ENSG00000271313.1	ENSG00000271313	1		37.17	304
ENSG00000141668.9	ENSG00000141668	9	CBLN2	38.33	5593
ENSG00000264315.1	ENSG00000264315	1	HNRNPA1P11	47.18	956
ENSG00000166342.18	ENSG00000166342	18	NETO1	36.85	5509
ENSG00000265579.1	ENSG00000265579	1		33.18	2206
ENSG00000252598.1	ENSG00000252598	1	RNA5SP460	47	100
ENSG00000263750.1	ENSG00000263750	1	MIR548AV	38.71	62
ENSG00000263958.1	ENSG00000263958	1		40.38	534
ENSG00000263711.5	ENSG00000263711	5		35.59	6856
ENSG00000261780.2	ENSG00000261780	2		37.89	2275
ENSG00000265380.1	ENSG00000265380	1		40.41	555
ENSG00000241866.3	ENSG00000241866	3	RN7SL401P	50.67	298
ENSG00000263655.1	ENSG00000263655	1		41.93	493
ENSG00000278902.1	ENSG00000278902	1		45.89	693
ENSG00000141665.11	ENSG00000141665	11	FBXO15	40.54	6198
ENSG00000075336.11	ENSG00000075336	11	TIMM21	42.31	5208
ENSG00000260569.2	ENSG00000260569	2		44.99	1463
ENSG00000243856.3	ENSG00000243856	3	RN7SL551P	55.37	298
ENSG00000166347.18	ENSG00000166347	18	CYB5A	44.31	9313
ENSG00000206043.6	ENSG00000206043	6	C18orf63	36.67	5127
ENSG00000235297.3	ENSG00000235297	3	FAUP1	57.49	414
ENSG00000259779.1	ENSG00000259779	1		51.09	2339
ENSG00000187773.8	ENSG00000187773	8	FAM69C	49.58	3843
ENSG00000133313.14	ENSG00000133313	14	CNDP2	51.18	11848
ENSG00000276934.1	ENSG00000276934	1		38.72	483
ENSG00000150656.14	ENSG00000150656	14	CNDP1	46.03	7177
ENSG00000264340.1	ENSG00000264340	1		39.44	331
ENSG00000264247.1	ENSG00000264247	1	LINC00909	43.19	3742
ENSG00000215421.9	ENSG00000215421	9	ZNF407	37.97	12190
ENSG00000252330.2	ENSG00000252330	2	NA	NA	NA
ENSG00000278607.1	ENSG00000278607	1		51.73	555
ENSG00000273669.1	ENSG00000273669	1		54.45	663
ENSG00000278911.1	ENSG00000278911	1		51.5	2674
ENSG00000180011.6	ENSG00000180011	6	ZADH2	46.75	8157
ENSG00000179981.9	ENSG00000179981	9	TSHZ1	44.58	8281
ENSG00000276993.1	ENSG00000276993	1		50.09	541
ENSG00000264116.4	ENSG00000264116	4		43.21	715
ENSG00000206026.7	ENSG00000206026	7	SMIM21	41.68	4009
ENSG00000266774.1	ENSG00000266774	1		39.67	748
ENSG00000261194.1	ENSG00000261194	1		39.04	1903
ENSG00000277497.1	ENSG00000277497	1	NA	NA	NA
ENSG00000266460.1	ENSG00000266460	1		42.37	597
ENSG00000275827.1	ENSG00000275827	1		42.6	169
ENSG00000264108.1	ENSG00000264108	1		38.29	211
ENSG00000263547.1	ENSG00000263547	1		42.89	2936
ENSG00000266743.1	ENSG00000266743	1		41.89	464
ENSG00000264260.1	ENSG00000264260	1		41.16	479
ENSG00000264595.1	ENSG00000264595	1		42.74	594
ENSG00000266014.1	ENSG00000266014	1		38.89	391
ENSG00000265717.1	ENSG00000265717	1		46.26	598
ENSG00000264212.1	ENSG00000264212	1		35.45	922
ENSG00000266614.1	ENSG00000266614	1		50.05	462
ENSG00000101493.10	ENSG00000101493	10	ZNF516	47.61	8217
ENSG00000263982.1	ENSG00000263982	1		47.42	398
ENSG00000280205.1	ENSG00000280205	1		51.39	3765
ENSG00000265778.2	ENSG00000265778	2		55.01	1393
ENSG00000275763.3	ENSG00000275763	3	C18orf65	47.59	2076
ENSG00000263812.5	ENSG00000263812	5	LINC00908	45.29	3036
ENSG00000266256.1	ENSG00000266256	1	LINC00683	47.39	4928
ENSG00000266312.1	ENSG00000266312	1		40.8	712
ENSG00000276397.1	ENSG00000276397	1		43.18	2338
ENSG00000265934.1	ENSG00000265934	1	ARL2BPP1	47.72	478
ENSG00000265836.1	ENSG00000265836	1	CCND3P2	54.56	537
ENSG00000265626.1	ENSG00000265626	1		60.44	182
ENSG00000264278.1	ENSG00000264278	1		46.24	1295
ENSG00000252097.1	ENSG00000252097	1	RNU6-346P	33.33	111
ENSG00000278107.1	ENSG00000278107	1		46.93	586
ENSG00000130856.15	ENSG00000130856	15	ZNF236	42.43	8764
ENSG00000244229.1	ENSG00000244229	1	RPL26P35	43.26	460
ENSG00000275355.1	ENSG00000275355	1		60.75	265
ENSG00000265261.1	ENSG00000265261	1		46.73	2747
ENSG00000266844.1	ENSG00000266844	1		49.8	2478
ENSG00000197971.14	ENSG00000197971	14	MBP	48.31	18615
ENSG00000279811.1	ENSG00000279811	1		50.08	3998
ENSG00000275178.1	ENSG00000275178	1		62.88	361
ENSG00000279433.1	ENSG00000279433	1		42.64	2254
ENSG00000278330.1	ENSG00000278330	1		51.68	3125
ENSG00000265844.1	ENSG00000265844	1		41.56	560
ENSG00000166573.5	ENSG00000166573	5	GALR1	43.7	10299
ENSG00000264015.1	ENSG00000264015	1		39.63	562
ENSG00000199392.1	ENSG00000199392	1		42.52	127
ENSG00000264736.1	ENSG00000264736	1	BDP1P	40.35	1990
ENSG00000264693.1	ENSG00000264693	1		50.61	661
ENSG00000271702.1	ENSG00000271702	1		48.96	275
ENSG00000252260.1	ENSG00000252260	1	RNA5SP461	51.92	104
ENSG00000265843.2	ENSG00000265843	2	LINC01029	44.96	2094
ENSG00000264334.1	ENSG00000264334	1		45.22	788
ENSG00000199728.1	ENSG00000199728	1	RNU6-655P	42.06	107
ENSG00000266213.1	ENSG00000266213	1		49.03	2727
ENSG00000265644.1	ENSG00000265644	1		41.38	573
ENSG00000265378.1	ENSG00000265378	1		58.75	397
ENSG00000201723.2	ENSG00000201723	2		43.62	94
ENSG00000266273.1	ENSG00000266273	1		44.86	399
ENSG00000266586.1	ENSG00000266586	1		49.58	179
ENSG00000265101.1	ENSG00000265101	1		56.98	523
ENSG00000263146.2	ENSG00000263146	2		55.63	1732
ENSG00000256463.8	ENSG00000256463	8	SALL3	46.05	7397
ENSG00000166377.19	ENSG00000166377	19	ATP9B	41.82	14930
ENSG00000279416.1	ENSG00000279416	1		40.09	1302
ENSG00000267655.1	ENSG00000267655	1		40.34	714
ENSG00000279474.1	ENSG00000279474	1		58.33	2167
ENSG00000267628.1	ENSG00000267628	1		39.45	728
ENSG00000267015.1	ENSG00000267015	1		38.87	502
ENSG00000279077.1	ENSG00000279077	1		46.97	2110
ENSG00000131196.17	ENSG00000131196	17	NFATC1	56.87	9068
ENSG00000279637.1	ENSG00000279637	1		58.1	1945
ENSG00000275186.1	ENSG00000275186	1		60.17	568
ENSG00000279981.1	ENSG00000279981	1		50.72	2291
ENSG00000279397.1	ENSG00000279397	1		46.54	260
ENSG00000267287.1	ENSG00000267287	1		59.04	6158
ENSG00000267409.1	ENSG00000267409	1		57.1	585
ENSG00000178412.4	ENSG00000178412	4		44.75	1111
ENSG00000274828.1	ENSG00000274828	1		49.81	2072
ENSG00000060069.16	ENSG00000060069	16	CTDP1	53.52	7415
ENSG00000266901.1	ENSG00000266901	1		42.64	474
ENSG00000266924.1	ENSG00000266924	1		61.09	636
ENSG00000267780.2	ENSG00000267780	2		52.31	527
ENSG00000178342.4	ENSG00000178342	4	KCNG2	53.83	2162
ENSG00000278075.1	ENSG00000278075	1		64.18	349
ENSG00000122490.18	ENSG00000122490	18	PQLC1	52.94	5225
ENSG00000226742.3	ENSG00000226742	3	HSBP1L1	50.54	2056
ENSG00000141759.14	ENSG00000141759	14	TXNL4A	45.6	5231
ENSG00000267127.6	ENSG00000267127	6		46.26	3902
ENSG00000101546.12	ENSG00000101546	12	RBFA	47.61	3722
ENSG00000261126.7	ENSG00000261126	7		45.51	6623
ENSG00000266909.1	ENSG00000266909	1	SLC25A6P4	64.38	553
ENSG00000101544.8	ENSG00000101544	8	ADNP2	41.81	5893
ENSG00000267270.5	ENSG00000267270	5	PARD6G-AS1	48.33	4589
ENSG00000178184.15	ENSG00000178184	15	PARD6G	47.5	4224
ENSG00000278000.1	ENSG00000278000	1		48.49	662
ENSG00000267251.2	ENSG00000267251	2		48.68	2232
ENSG00000282458.1	ENSG00000282458	1	WASH5P	52.06	6331
ENSG00000282542.1	ENSG00000282542	1		43.3	776
ENSG00000282798.1	ENSG00000282798	1		35.98	806
ENSG00000282807.1	ENSG00000282807	1	MIR1302-11	43.36	631
ENSG00000275604.1	ENSG00000275604	1	NA	NA	NA
ENSG00000282591.1	ENSG00000282591	1	FAM138F	50.26	1285
ENSG00000282137.1	ENSG00000282137	1	OR4G3P	37.79	913
ENSG00000267310.1	ENSG00000267310	1	OR4G1P	39.06	937
ENSG00000176695.6	ENSG00000176695	6	OR4F17	32.08	1179
ENSG00000267792.1	ENSG00000267792	1	WBP1LP11	47.87	328
ENSG00000266971.1	ENSG00000266971	1	OR4F8P	45.46	937
ENSG00000282535.1	ENSG00000282535	1		34.68	1018
ENSG00000281379.2	ENSG00000281379	2	SEPT14P19	43.23	634
ENSG00000282059.1	ENSG00000282059	1	CICP19	61.26	2357
ENSG00000282416.1	ENSG00000282416	1		67.24	757
ENSG00000282051.1	ENSG00000282051	1		68.13	634
ENSG00000282508.1	ENSG00000282508	1	LINC01002	46.85	7765
ENSG00000282339.1	ENSG00000282339	1		65.98	676
ENSG00000222329.1	ENSG00000222329	1	RNU6-1076P	39.42	104
ENSG00000282393.1	ENSG00000282393	1		39.52	3021
ENSG00000141934.9	ENSG00000141934	9	PLPP2	54.93	7059
ENSG00000105556.10	ENSG00000105556	10	MIER2	53.11	7939
ENSG00000267124.2	ENSG00000267124	2		66.37	542
ENSG00000105549.10	ENSG00000105549	10	THEG	54.52	2730
ENSG00000267443.2	ENSG00000267443	2		59.81	529
ENSG00000183186.7	ENSG00000183186	7	C2CD4C	68.44	3129
ENSG00000129946.10	ENSG00000129946	10	SHC2	58.69	4131
ENSG00000252539.1	ENSG00000252539	1	RNA5SP462	53.57	112
ENSG00000181781.9	ENSG00000181781	9	ODF3L2	58.58	1718
ENSG00000099866.14	ENSG00000099866	14	MADCAM1	60.88	2651
ENSG00000266933.2	ENSG00000266933	2		59.93	850
ENSG00000141933.9	ENSG00000141933	9	TPGS1	61.72	3642
ENSG00000099804.8	ENSG00000099804	8	CDC34	64.75	1942
ENSG00000197540.7	ENSG00000197540	7	GZMM	60.74	945
ENSG00000267751.5	ENSG00000267751	5		53.95	865
ENSG00000172270.18	ENSG00000172270	18	BSG	62.58	3830
ENSG00000099822.2	ENSG00000099822	2	HCN2	63.15	3408
ENSG00000267036.2	ENSG00000267036	2		75.89	871
ENSG00000099821.13	ENSG00000099821	13	POLRMT	61.15	5124
ENSG00000261204.1	ENSG00000261204	1		52.42	433
ENSG00000070388.11	ENSG00000070388	11	FGF22	67.93	2778
ENSG00000070423.17	ENSG00000070423	17	RNF126	63.55	3496
ENSG00000267666.2	ENSG00000267666	2		54.96	3319
ENSG00000070404.9	ENSG00000070404	9	FSTL3	64.99	3067
ENSG00000185198.11	ENSG00000185198	11	PRSS57	56.94	1090
ENSG00000213726.5	ENSG00000213726	5	RPS2P52	60.85	820
ENSG00000099864.17	ENSG00000099864	17	PALM	59.66	4908
ENSG00000099812.8	ENSG00000099812	8	MISP	56.62	2966
ENSG00000272473.1	ENSG00000272473	1		56.68	861
ENSG00000267530.2	ENSG00000267530	2		54.26	870
ENSG00000011304.17	ENSG00000011304	17	PTBP1	61.17	6883
ENSG00000265767.1	ENSG00000265767	1	NA	NA	NA
ENSG00000129951.18	ENSG00000129951	18	PLPPR3	61.48	2741
ENSG00000263414.1	ENSG00000263414	1	MIR3187	70	70
ENSG00000172232.9	ENSG00000172232	9	AZU1	58.64	1783
ENSG00000196415.9	ENSG00000196415	9	PRTN3	58.02	1146
ENSG00000197561.6	ENSG00000197561	6	ELANE	58.58	1028
ENSG00000197766.7	ENSG00000197766	7	CFD	66.2	1222
